simulation_id,workflow,domain,y_min,y_max,chains,draws_per_chain,posterior_draws_total,n_obs,pvs_theta,pvs_pred,pvs_joint,trace_member,pvs_theta_nominal,pvs_pred_nominal,pvs_joint_nominal,delta_pvs_theta_vs_nominal,delta_pvs_pred_vs_nominal,delta_pvs_joint_vs_nominal
141,area,broad,-0.05,1.05,4,3000,12000,288,0.9804166666666667,0.9888075810185185,0.9694548611111111,trace_pvs_sdescriptor_mismatch_nominal_sim141.nc,0.8750833333333333,0.9264447337962963,0.8107682291666667,0.10533333333333339,0.062362847222222184,0.15868663194444443
141,area,narrow,0.02,0.98,4,3000,12000,288,0.7174166666666667,0.8618125,0.6187210648148148,trace_pvs_sdescriptor_mismatch_nominal_sim141.nc,0.8750833333333333,0.9264447337962963,0.8107682291666667,-0.15766666666666662,-0.06463223379629635,-0.19204716435185187
141,area,nominal,0.0,1.0,4,3000,12000,288,0.8750833333333333,0.9264447337962963,0.8107682291666667,trace_pvs_sdescriptor_mismatch_nominal_sim141.nc,0.8750833333333333,0.9264447337962963,0.8107682291666667,0.0,0.0,0.0
142,area,broad,-0.05,1.05,4,3000,12000,288,0.9555833333333333,0.9718634259259259,0.9287300347222223,trace_pvs_sdescriptor_mismatch_nominal_sim142.nc,0.7749166666666667,0.859919849537037,0.6666614583333333,0.18066666666666664,0.11194357638888885,0.2620685763888889
142,area,narrow,0.02,0.98,4,3000,12000,288,0.5168333333333334,0.7760870949074075,0.40185329861111113,trace_pvs_sdescriptor_mismatch_nominal_sim142.nc,0.7749166666666667,0.859919849537037,0.6666614583333333,-0.25808333333333333,-0.08383275462962958,-0.2648081597222222
142,area,nominal,0.0,1.0,4,3000,12000,288,0.7749166666666667,0.859919849537037,0.6666614583333333,trace_pvs_sdescriptor_mismatch_nominal_sim142.nc,0.7749166666666667,0.859919849537037,0.6666614583333333,0.0,0.0,0.0
143,area,broad,-0.05,1.05,4,3000,12000,288,0.9670833333333333,0.9817016782407407,0.9493836805555556,trace_pvs_sdescriptor_mismatch_nominal_sim143.nc,0.8070833333333334,0.9244048032407407,0.7464684606481482,0.15999999999999992,0.057296875000000025,0.20291521990740735
143,area,narrow,0.02,0.98,4,3000,12000,288,0.6134166666666667,0.8693599537037037,0.5341241319444444,trace_pvs_sdescriptor_mismatch_nominal_sim143.nc,0.8070833333333334,0.9244048032407407,0.7464684606481482,-0.19366666666666665,-0.05504484953703703,-0.2123443287037038
143,area,nominal,0.0,1.0,4,3000,12000,288,0.8070833333333334,0.9244048032407407,0.7464684606481482,trace_pvs_sdescriptor_mismatch_nominal_sim143.nc,0.8070833333333334,0.9244048032407407,0.7464684606481482,0.0,0.0,0.0
144,area,broad,-0.05,1.05,4,3000,12000,288,0.96375,0.9707109375,0.9355558449074074,trace_pvs_sdescriptor_mismatch_nominal_sim144.nc,0.7775833333333333,0.8722306134259259,0.6785538194444445,0.1861666666666667,0.09848032407407414,0.2570020254629629
144,area,narrow,0.02,0.98,4,3000,12000,288,0.55975,0.7984241898148148,0.4474565972222222,trace_pvs_sdescriptor_mismatch_nominal_sim144.nc,0.7775833333333333,0.8722306134259259,0.6785538194444445,-0.21783333333333332,-0.07380642361111112,-0.2310972222222223
144,area,nominal,0.0,1.0,4,3000,12000,288,0.7775833333333333,0.8722306134259259,0.6785538194444445,trace_pvs_sdescriptor_mismatch_nominal_sim144.nc,0.7775833333333333,0.8722306134259259,0.6785538194444445,0.0,0.0,0.0
145,area,broad,-0.05,1.05,4,3000,12000,288,0.9338333333333333,0.9447774884259259,0.8823793402777778,trace_pvs_sdescriptor_mismatch_nominal_sim145.nc,0.58975,0.7993807870370371,0.47215711805555555,0.3440833333333333,0.14539670138888883,0.4102222222222222
145,area,narrow,0.02,0.98,4,3000,12000,288,0.3015833333333333,0.7148122106481481,0.2163677662037037,trace_pvs_sdescriptor_mismatch_nominal_sim145.nc,0.58975,0.7993807870370371,0.47215711805555555,-0.2881666666666667,-0.08456857638888893,-0.2557893518518518
145,area,nominal,0.0,1.0,4,3000,12000,288,0.58975,0.7993807870370371,0.47215711805555555,trace_pvs_sdescriptor_mismatch_nominal_sim145.nc,0.58975,0.7993807870370371,0.47215711805555555,0.0,0.0,0.0
146,area,broad,-0.05,1.05,4,3000,12000,288,0.9440833333333334,0.984392650462963,0.9294074074074075,trace_pvs_sdescriptor_mismatch_nominal_sim146.nc,0.7346666666666667,0.9278822337962963,0.6822332175925926,0.2094166666666667,0.056510416666666674,0.24717418981481487
146,area,narrow,0.02,0.98,4,3000,12000,288,0.527,0.8741009837962963,0.4616354166666667,trace_pvs_sdescriptor_mismatch_nominal_sim146.nc,0.7346666666666667,0.9278822337962963,0.6822332175925926,-0.20766666666666667,-0.05378125,-0.2205978009259259
146,area,nominal,0.0,1.0,4,3000,12000,288,0.7346666666666667,0.9278822337962963,0.6822332175925926,trace_pvs_sdescriptor_mismatch_nominal_sim146.nc,0.7346666666666667,0.9278822337962963,0.6822332175925926,0.0,0.0,0.0
147,area,broad,-0.05,1.05,4,3000,12000,288,0.9823333333333333,0.9897251157407407,0.9722534722222222,trace_pvs_sdescriptor_mismatch_nominal_sim147.nc,0.9033333333333333,0.9327141203703704,0.8426941550925926,0.07899999999999996,0.057010995370370354,0.12955931712962965
147,area,narrow,0.02,0.98,4,3000,12000,288,0.7705,0.8692662037037037,0.6705300925925926,trace_pvs_sdescriptor_mismatch_nominal_sim147.nc,0.9033333333333333,0.9327141203703704,0.8426941550925926,-0.13283333333333336,-0.06344791666666671,-0.17216406250000005
147,area,nominal,0.0,1.0,4,3000,12000,288,0.9033333333333333,0.9327141203703704,0.8426941550925926,trace_pvs_sdescriptor_mismatch_nominal_sim147.nc,0.9033333333333333,0.9327141203703704,0.8426941550925926,0.0,0.0,0.0
148,area,broad,-0.05,1.05,4,3000,12000,288,0.94175,0.970066550925926,0.913589988425926,trace_pvs_sdescriptor_mismatch_nominal_sim148.nc,0.7054166666666667,0.8590185185185185,0.606525462962963,0.23633333333333328,0.11104803240740746,0.30706452546296303
148,area,narrow,0.02,0.98,4,3000,12000,288,0.44166666666666665,0.7795040509259259,0.3451443865740741,trace_pvs_sdescriptor_mismatch_nominal_sim148.nc,0.7054166666666667,0.8590185185185185,0.606525462962963,-0.26375000000000004,-0.07951446759259262,-0.26138107638888886
148,area,nominal,0.0,1.0,4,3000,12000,288,0.7054166666666667,0.8590185185185185,0.606525462962963,trace_pvs_sdescriptor_mismatch_nominal_sim148.nc,0.7054166666666667,0.8590185185185185,0.606525462962963,0.0,0.0,0.0
149,area,broad,-0.05,1.05,4,3000,12000,288,0.9901666666666666,0.9750153356481481,0.9654143518518519,trace_pvs_sdescriptor_mismatch_nominal_sim149.nc,0.8739166666666667,0.8697404513888889,0.760455150462963,0.11624999999999996,0.10527488425925924,0.2049592013888889
149,area,narrow,0.02,0.98,4,3000,12000,288,0.6525833333333333,0.7896032986111111,0.5163480902777777,trace_pvs_sdescriptor_mismatch_nominal_sim149.nc,0.8739166666666667,0.8697404513888889,0.760455150462963,-0.22133333333333338,-0.08013715277777778,-0.24410706018518524
149,area,nominal,0.0,1.0,4,3000,12000,288,0.8739166666666667,0.8697404513888889,0.760455150462963,trace_pvs_sdescriptor_mismatch_nominal_sim149.nc,0.8739166666666667,0.8697404513888889,0.760455150462963,0.0,0.0,0.0
0,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8161322337962963,,trace_mass_sdescriptor_mismatch_nominal_sim0.nc,,0.7671438078703704,,,0.048988425925925894,
0,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7457450810185186,,trace_mass_sdescriptor_mismatch_nominal_sim0.nc,,0.7671438078703704,,,-0.021398726851851846,
0,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7671438078703704,,trace_mass_sdescriptor_mismatch_nominal_sim0.nc,,0.7671438078703704,,,0.0,
1,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8145407986111111,,trace_mass_sdescriptor_mismatch_nominal_sim1.nc,,0.7653940972222222,,,0.04914670138888888,
1,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7439363425925926,,trace_mass_sdescriptor_mismatch_nominal_sim1.nc,,0.7653940972222222,,,-0.021457754629629622,
1,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7653940972222222,,trace_mass_sdescriptor_mismatch_nominal_sim1.nc,,0.7653940972222222,,,0.0,
2,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8196579861111111,,trace_mass_sdescriptor_mismatch_nominal_sim2.nc,,0.7695497685185185,,,0.05010821759259254,
2,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7476956018518518,,trace_mass_sdescriptor_mismatch_nominal_sim2.nc,,0.7695497685185185,,,-0.02185416666666673,
2,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7695497685185185,,trace_mass_sdescriptor_mismatch_nominal_sim2.nc,,0.7695497685185185,,,0.0,
3,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8172586805555555,,trace_mass_sdescriptor_mismatch_nominal_sim3.nc,,0.7696788194444445,,,0.04757986111111101,
3,mass,narrow,0.02,0.98,4,3000,12000,288,,0.749122974537037,,trace_mass_sdescriptor_mismatch_nominal_sim3.nc,,0.7696788194444445,,,-0.020555844907407472,
3,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7696788194444445,,trace_mass_sdescriptor_mismatch_nominal_sim3.nc,,0.7696788194444445,,,0.0,
4,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8268677662037037,,trace_mass_sdescriptor_mismatch_nominal_sim4.nc,,0.7792815393518518,,,0.047586226851851876,
4,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7586597222222222,,trace_mass_sdescriptor_mismatch_nominal_sim4.nc,,0.7792815393518518,,,-0.020621817129629627,
4,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7792815393518518,,trace_mass_sdescriptor_mismatch_nominal_sim4.nc,,0.7792815393518518,,,0.0,
5,mass,broad,-0.05,1.05,4,3000,12000,288,,0.832972800925926,,trace_mass_sdescriptor_mismatch_nominal_sim5.nc,,0.7816313657407408,,,0.05134143518518519,
5,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7589901620370371,,trace_mass_sdescriptor_mismatch_nominal_sim5.nc,,0.7816313657407408,,,-0.022641203703703705,
5,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7816313657407408,,trace_mass_sdescriptor_mismatch_nominal_sim5.nc,,0.7816313657407408,,,0.0,
6,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8268585069444444,,trace_mass_sdescriptor_mismatch_nominal_sim6.nc,,0.7788234953703703,,,0.04803501157407408,
6,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7578582175925926,,trace_mass_sdescriptor_mismatch_nominal_sim6.nc,,0.7788234953703703,,,-0.02096527777777768,
6,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7788234953703703,,trace_mass_sdescriptor_mismatch_nominal_sim6.nc,,0.7788234953703703,,,0.0,
7,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8162476851851852,,trace_mass_sdescriptor_mismatch_nominal_sim7.nc,,0.7648874421296297,,,0.05136024305555553,
7,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7423640046296296,,trace_mass_sdescriptor_mismatch_nominal_sim7.nc,,0.7648874421296297,,,-0.022523437500000076,
7,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7648874421296297,,trace_mass_sdescriptor_mismatch_nominal_sim7.nc,,0.7648874421296297,,,0.0,
8,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8301458333333334,,trace_mass_sdescriptor_mismatch_nominal_sim8.nc,,0.7818443287037037,,,0.04830150462962968,
8,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7606808449074074,,trace_mass_sdescriptor_mismatch_nominal_sim8.nc,,0.7818443287037037,,,-0.02116348379629629,
8,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7818443287037037,,trace_mass_sdescriptor_mismatch_nominal_sim8.nc,,0.7818443287037037,,,0.0,
9,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8144678819444444,,trace_mass_sdescriptor_mismatch_nominal_sim9.nc,,0.7641605902777778,,,0.05030729166666659,
9,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7423072916666666,,trace_mass_sdescriptor_mismatch_nominal_sim9.nc,,0.7641605902777778,,,-0.021853298611111183,
9,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7641605902777778,,trace_mass_sdescriptor_mismatch_nominal_sim9.nc,,0.7641605902777778,,,0.0,
10,mass,broad,-0.05,1.05,4,3000,12000,288,,0.7923825231481482,,trace_mass_sdescriptor_mismatch_nominal_sim10.nc,,0.7441958912037037,,,0.0481866319444445,
10,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7235720486111111,,trace_mass_sdescriptor_mismatch_nominal_sim10.nc,,0.7441958912037037,,,-0.020623842592592534,
10,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7441958912037037,,trace_mass_sdescriptor_mismatch_nominal_sim10.nc,,0.7441958912037037,,,0.0,
11,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8451828703703703,,trace_mass_sdescriptor_mismatch_nominal_sim11.nc,,0.7947259837962963,,,0.05045688657407399,
11,mass,narrow,0.02,0.98,4,3000,12000,288,,0.772331886574074,,trace_mass_sdescriptor_mismatch_nominal_sim11.nc,,0.7947259837962963,,,-0.022394097222222298,
11,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7947259837962963,,trace_mass_sdescriptor_mismatch_nominal_sim11.nc,,0.7947259837962963,,,0.0,
12,mass,broad,-0.05,1.05,4,3000,12000,288,,0.7842213541666667,,trace_mass_sdescriptor_mismatch_nominal_sim12.nc,,0.7364809027777778,,,0.04774045138888894,
12,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7162740162037037,,trace_mass_sdescriptor_mismatch_nominal_sim12.nc,,0.7364809027777778,,,-0.0202068865740741,
12,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7364809027777778,,trace_mass_sdescriptor_mismatch_nominal_sim12.nc,,0.7364809027777778,,,0.0,
13,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8252887731481482,,trace_mass_sdescriptor_mismatch_nominal_sim13.nc,,0.7748972800925926,,,0.05039149305555557,
13,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7526082175925926,,trace_mass_sdescriptor_mismatch_nominal_sim13.nc,,0.7748972800925926,,,-0.022289062500000068,
13,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7748972800925926,,trace_mass_sdescriptor_mismatch_nominal_sim13.nc,,0.7748972800925926,,,0.0,
14,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8046400462962963,,trace_mass_sdescriptor_mismatch_nominal_sim14.nc,,0.7561808449074074,,,0.04845920138888882,
14,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7351880787037037,,trace_mass_sdescriptor_mismatch_nominal_sim14.nc,,0.7561808449074074,,,-0.020992766203703717,
14,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7561808449074074,,trace_mass_sdescriptor_mismatch_nominal_sim14.nc,,0.7561808449074074,,,0.0,
15,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8162581018518519,,trace_mass_sdescriptor_mismatch_nominal_sim15.nc,,0.7669215856481482,,,0.04933651620370372,
15,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7454470486111111,,trace_mass_sdescriptor_mismatch_nominal_sim15.nc,,0.7669215856481482,,,-0.021474537037037056,
15,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7669215856481482,,trace_mass_sdescriptor_mismatch_nominal_sim15.nc,,0.7669215856481482,,,0.0,
16,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8038984375,,trace_mass_sdescriptor_mismatch_nominal_sim16.nc,,0.7564502314814815,,,0.04744820601851851,
16,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7358564814814815,,trace_mass_sdescriptor_mismatch_nominal_sim16.nc,,0.7564502314814815,,,-0.020593749999999966,
16,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7564502314814815,,trace_mass_sdescriptor_mismatch_nominal_sim16.nc,,0.7564502314814815,,,0.0,
17,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8200509259259259,,trace_mass_sdescriptor_mismatch_nominal_sim17.nc,,0.7700023148148148,,,0.05004861111111103,
17,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7480691550925926,,trace_mass_sdescriptor_mismatch_nominal_sim17.nc,,0.7700023148148148,,,-0.021933159722222206,
17,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7700023148148148,,trace_mass_sdescriptor_mismatch_nominal_sim17.nc,,0.7700023148148148,,,0.0,
18,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8387491319444444,,trace_mass_sdescriptor_mismatch_nominal_sim18.nc,,0.7880402199074074,,,0.05070891203703709,
18,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7654997106481481,,trace_mass_sdescriptor_mismatch_nominal_sim18.nc,,0.7880402199074074,,,-0.02254050925925921,
18,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7880402199074074,,trace_mass_sdescriptor_mismatch_nominal_sim18.nc,,0.7880402199074074,,,0.0,
19,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8176475694444445,,trace_mass_sdescriptor_mismatch_nominal_sim19.nc,,0.7683237847222222,,,0.04932378472222232,
19,mass,narrow,0.02,0.98,4,3000,12000,288,,0.746875,,trace_mass_sdescriptor_mismatch_nominal_sim19.nc,,0.7683237847222222,,,-0.021448784722222225,
19,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7683237847222222,,trace_mass_sdescriptor_mismatch_nominal_sim19.nc,,0.7683237847222222,,,0.0,
20,mass,broad,-0.05,1.05,4,3000,12000,288,,0.818046875,,trace_mass_sdescriptor_mismatch_nominal_sim20.nc,,0.7695063657407407,,,0.048540509259259235,
20,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7482748842592593,,trace_mass_sdescriptor_mismatch_nominal_sim20.nc,,0.7695063657407407,,,-0.021231481481481462,
20,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7695063657407407,,trace_mass_sdescriptor_mismatch_nominal_sim20.nc,,0.7695063657407407,,,0.0,
21,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8347708333333334,,trace_mass_sdescriptor_mismatch_nominal_sim21.nc,,0.7857647569444445,,,0.049006076388888875,
21,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7641990740740741,,trace_mass_sdescriptor_mismatch_nominal_sim21.nc,,0.7857647569444445,,,-0.021565682870370417,
21,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7857647569444445,,trace_mass_sdescriptor_mismatch_nominal_sim21.nc,,0.7857647569444445,,,0.0,
22,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8351056134259259,,trace_mass_sdescriptor_mismatch_nominal_sim22.nc,,0.7827013888888888,,,0.05240422453703708,
22,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7595138888888889,,trace_mass_sdescriptor_mismatch_nominal_sim22.nc,,0.7827013888888888,,,-0.023187499999999917,
22,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7827013888888888,,trace_mass_sdescriptor_mismatch_nominal_sim22.nc,,0.7827013888888888,,,0.0,
23,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8219314236111112,,trace_mass_sdescriptor_mismatch_nominal_sim23.nc,,0.7732077546296297,,,0.048723668981481505,
23,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7519962384259259,,trace_mass_sdescriptor_mismatch_nominal_sim23.nc,,0.7732077546296297,,,-0.021211516203703762,
23,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7732077546296297,,trace_mass_sdescriptor_mismatch_nominal_sim23.nc,,0.7732077546296297,,,0.0,
24,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8120711805555556,,trace_mass_sdescriptor_mismatch_nominal_sim24.nc,,0.7645512152777778,,,0.0475199652777778,
24,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7439215856481481,,trace_mass_sdescriptor_mismatch_nominal_sim24.nc,,0.7645512152777778,,,-0.020629629629629664,
24,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7645512152777778,,trace_mass_sdescriptor_mismatch_nominal_sim24.nc,,0.7645512152777778,,,0.0,
25,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8180593171296296,,trace_mass_sdescriptor_mismatch_nominal_sim25.nc,,0.768372974537037,,,0.049686342592592636,
25,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7467962962962963,,trace_mass_sdescriptor_mismatch_nominal_sim25.nc,,0.768372974537037,,,-0.02157667824074072,
25,mass,nominal,0.0,1.0,4,3000,12000,288,,0.768372974537037,,trace_mass_sdescriptor_mismatch_nominal_sim25.nc,,0.768372974537037,,,0.0,
26,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8191142939814815,,trace_mass_sdescriptor_mismatch_nominal_sim26.nc,,0.771636863425926,,,0.04747743055555553,
26,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7509377893518518,,trace_mass_sdescriptor_mismatch_nominal_sim26.nc,,0.771636863425926,,,-0.02069907407407412,
26,mass,nominal,0.0,1.0,4,3000,12000,288,,0.771636863425926,,trace_mass_sdescriptor_mismatch_nominal_sim26.nc,,0.771636863425926,,,0.0,
27,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8499482060185185,,trace_mass_sdescriptor_mismatch_nominal_sim27.nc,,0.8023012152777778,,,0.04764699074074075,
27,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7811082175925926,,trace_mass_sdescriptor_mismatch_nominal_sim27.nc,,0.8023012152777778,,,-0.021192997685185122,
27,mass,nominal,0.0,1.0,4,3000,12000,288,,0.8023012152777778,,trace_mass_sdescriptor_mismatch_nominal_sim27.nc,,0.8023012152777778,,,0.0,
28,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8267714120370371,,trace_mass_sdescriptor_mismatch_nominal_sim28.nc,,0.7775590277777777,,,0.049212384259259334,
28,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7558275462962963,,trace_mass_sdescriptor_mismatch_nominal_sim28.nc,,0.7775590277777777,,,-0.021731481481481407,
28,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7775590277777777,,trace_mass_sdescriptor_mismatch_nominal_sim28.nc,,0.7775590277777777,,,0.0,
29,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8390769675925925,,trace_mass_sdescriptor_mismatch_nominal_sim29.nc,,0.7881296296296296,,,0.05094733796296291,
29,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7655639467592592,,trace_mass_sdescriptor_mismatch_nominal_sim29.nc,,0.7881296296296296,,,-0.022565682870370418,
29,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7881296296296296,,trace_mass_sdescriptor_mismatch_nominal_sim29.nc,,0.7881296296296296,,,0.0,
30,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8189221643518518,,trace_mass_sdescriptor_mismatch_nominal_sim30.nc,,0.7699288194444445,,,0.048993344907407366,
30,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7484418402777778,,trace_mass_sdescriptor_mismatch_nominal_sim30.nc,,0.7699288194444445,,,-0.021486979166666642,
30,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7699288194444445,,trace_mass_sdescriptor_mismatch_nominal_sim30.nc,,0.7699288194444445,,,0.0,
31,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8271527777777777,,trace_mass_sdescriptor_mismatch_nominal_sim31.nc,,0.7762372685185185,,,0.05091550925925925,
31,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7537864583333334,,trace_mass_sdescriptor_mismatch_nominal_sim31.nc,,0.7762372685185185,,,-0.022450810185185133,
31,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7762372685185185,,trace_mass_sdescriptor_mismatch_nominal_sim31.nc,,0.7762372685185185,,,0.0,
32,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8194189814814815,,trace_mass_sdescriptor_mismatch_nominal_sim32.nc,,0.7719273726851852,,,0.047491608796296325,
32,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7516261574074075,,trace_mass_sdescriptor_mismatch_nominal_sim32.nc,,0.7719273726851852,,,-0.02030121527777773,
32,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7719273726851852,,trace_mass_sdescriptor_mismatch_nominal_sim32.nc,,0.7719273726851852,,,0.0,
33,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8041631944444444,,trace_mass_sdescriptor_mismatch_nominal_sim33.nc,,0.7540295138888888,,,0.05013368055555556,
33,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7322375578703704,,trace_mass_sdescriptor_mismatch_nominal_sim33.nc,,0.7540295138888888,,,-0.021791956018518466,
33,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7540295138888888,,trace_mass_sdescriptor_mismatch_nominal_sim33.nc,,0.7540295138888888,,,0.0,
34,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8238434606481482,,trace_mass_sdescriptor_mismatch_nominal_sim34.nc,,0.7730963541666667,,,0.05074710648148151,
34,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7507462384259259,,trace_mass_sdescriptor_mismatch_nominal_sim34.nc,,0.7730963541666667,,,-0.02235011574074075,
34,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7730963541666667,,trace_mass_sdescriptor_mismatch_nominal_sim34.nc,,0.7730963541666667,,,0.0,
35,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8363356481481482,,trace_mass_sdescriptor_mismatch_nominal_sim35.nc,,0.7882743055555556,,,0.04806134259259265,
35,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7672783564814815,,trace_mass_sdescriptor_mismatch_nominal_sim35.nc,,0.7882743055555556,,,-0.020995949074074094,
35,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7882743055555556,,trace_mass_sdescriptor_mismatch_nominal_sim35.nc,,0.7882743055555556,,,0.0,
36,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8144484953703703,,trace_mass_sdescriptor_mismatch_nominal_sim36.nc,,0.7669869791666667,,,0.047461516203703646,
36,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7464525462962963,,trace_mass_sdescriptor_mismatch_nominal_sim36.nc,,0.7669869791666667,,,-0.020534432870370378,
36,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7669869791666667,,trace_mass_sdescriptor_mismatch_nominal_sim36.nc,,0.7669869791666667,,,0.0,
37,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8297173032407408,,trace_mass_sdescriptor_mismatch_nominal_sim37.nc,,0.7824395254629629,,,0.04727777777777786,
37,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7618295717592592,,trace_mass_sdescriptor_mismatch_nominal_sim37.nc,,0.7824395254629629,,,-0.020609953703703665,
37,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7824395254629629,,trace_mass_sdescriptor_mismatch_nominal_sim37.nc,,0.7824395254629629,,,0.0,
38,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8359534143518519,,trace_mass_sdescriptor_mismatch_nominal_sim38.nc,,0.7865419560185185,,,0.04941145833333338,
38,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7647821180555555,,trace_mass_sdescriptor_mismatch_nominal_sim38.nc,,0.7865419560185185,,,-0.02175983796296299,
38,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7865419560185185,,trace_mass_sdescriptor_mismatch_nominal_sim38.nc,,0.7865419560185185,,,0.0,
