simulation_id,workflow,domain,y_min,y_max,chains,draws_per_chain,posterior_draws_total,n_obs,pvs_theta,pvs_pred,pvs_joint,trace_member
24,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7439215856481481,,trace_mass_sdescriptor_mismatch_nominal_sim24.nc
24,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7645512152777778,,trace_mass_sdescriptor_mismatch_nominal_sim24.nc
25,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8180593171296296,,trace_mass_sdescriptor_mismatch_nominal_sim25.nc
25,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7467962962962963,,trace_mass_sdescriptor_mismatch_nominal_sim25.nc
25,mass,nominal,0.0,1.0,4,3000,12000,288,,0.768372974537037,,trace_mass_sdescriptor_mismatch_nominal_sim25.nc
26,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8191142939814815,,trace_mass_sdescriptor_mismatch_nominal_sim26.nc
26,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7509377893518518,,trace_mass_sdescriptor_mismatch_nominal_sim26.nc
26,mass,nominal,0.0,1.0,4,3000,12000,288,,0.771636863425926,,trace_mass_sdescriptor_mismatch_nominal_sim26.nc
27,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8499482060185185,,trace_mass_sdescriptor_mismatch_nominal_sim27.nc
27,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7811082175925926,,trace_mass_sdescriptor_mismatch_nominal_sim27.nc
27,mass,nominal,0.0,1.0,4,3000,12000,288,,0.8023012152777778,,trace_mass_sdescriptor_mismatch_nominal_sim27.nc
28,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8267714120370371,,trace_mass_sdescriptor_mismatch_nominal_sim28.nc
28,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7558275462962963,,trace_mass_sdescriptor_mismatch_nominal_sim28.nc
28,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7775590277777777,,trace_mass_sdescriptor_mismatch_nominal_sim28.nc
29,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8390769675925925,,trace_mass_sdescriptor_mismatch_nominal_sim29.nc
29,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7655639467592592,,trace_mass_sdescriptor_mismatch_nominal_sim29.nc
29,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7881296296296296,,trace_mass_sdescriptor_mismatch_nominal_sim29.nc
30,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8189221643518518,,trace_mass_sdescriptor_mismatch_nominal_sim30.nc
30,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7484418402777778,,trace_mass_sdescriptor_mismatch_nominal_sim30.nc
30,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7699288194444445,,trace_mass_sdescriptor_mismatch_nominal_sim30.nc
31,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8271527777777777,,trace_mass_sdescriptor_mismatch_nominal_sim31.nc
31,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7537864583333334,,trace_mass_sdescriptor_mismatch_nominal_sim31.nc
31,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7762372685185185,,trace_mass_sdescriptor_mismatch_nominal_sim31.nc
32,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8194189814814815,,trace_mass_sdescriptor_mismatch_nominal_sim32.nc
32,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7516261574074075,,trace_mass_sdescriptor_mismatch_nominal_sim32.nc
32,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7719273726851852,,trace_mass_sdescriptor_mismatch_nominal_sim32.nc
33,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8041631944444444,,trace_mass_sdescriptor_mismatch_nominal_sim33.nc
33,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7322375578703704,,trace_mass_sdescriptor_mismatch_nominal_sim33.nc
33,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7540295138888888,,trace_mass_sdescriptor_mismatch_nominal_sim33.nc
34,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8238434606481482,,trace_mass_sdescriptor_mismatch_nominal_sim34.nc
34,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7507462384259259,,trace_mass_sdescriptor_mismatch_nominal_sim34.nc
34,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7730963541666667,,trace_mass_sdescriptor_mismatch_nominal_sim34.nc
35,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8363356481481482,,trace_mass_sdescriptor_mismatch_nominal_sim35.nc
35,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7672783564814815,,trace_mass_sdescriptor_mismatch_nominal_sim35.nc
35,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7882743055555556,,trace_mass_sdescriptor_mismatch_nominal_sim35.nc
36,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8144484953703703,,trace_mass_sdescriptor_mismatch_nominal_sim36.nc
36,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7464525462962963,,trace_mass_sdescriptor_mismatch_nominal_sim36.nc
36,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7669869791666667,,trace_mass_sdescriptor_mismatch_nominal_sim36.nc
37,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8297173032407408,,trace_mass_sdescriptor_mismatch_nominal_sim37.nc
37,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7618295717592592,,trace_mass_sdescriptor_mismatch_nominal_sim37.nc
37,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7824395254629629,,trace_mass_sdescriptor_mismatch_nominal_sim37.nc
38,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8359534143518519,,trace_mass_sdescriptor_mismatch_nominal_sim38.nc
38,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7647821180555555,,trace_mass_sdescriptor_mismatch_nominal_sim38.nc
38,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7865419560185185,,trace_mass_sdescriptor_mismatch_nominal_sim38.nc
39,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8280517939814814,,trace_mass_sdescriptor_mismatch_nominal_sim39.nc
39,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7583822337962963,,trace_mass_sdescriptor_mismatch_nominal_sim39.nc
39,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7795358796296297,,trace_mass_sdescriptor_mismatch_nominal_sim39.nc
40,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8119409722222222,,trace_mass_sdescriptor_mismatch_nominal_sim40.nc
40,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7396817129629629,,trace_mass_sdescriptor_mismatch_nominal_sim40.nc
40,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7616197916666667,,trace_mass_sdescriptor_mismatch_nominal_sim40.nc
41,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8253469328703704,,trace_mass_sdescriptor_mismatch_nominal_sim41.nc
41,mass,narrow,0.02,0.98,4,3000,12000,288,,0.753496238425926,,trace_mass_sdescriptor_mismatch_nominal_sim41.nc
41,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7753333333333333,,trace_mass_sdescriptor_mismatch_nominal_sim41.nc
42,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8312439236111111,,trace_mass_sdescriptor_mismatch_nominal_sim42.nc
42,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7583972800925926,,trace_mass_sdescriptor_mismatch_nominal_sim42.nc
42,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7806765046296297,,trace_mass_sdescriptor_mismatch_nominal_sim42.nc
43,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8307453703703703,,trace_mass_sdescriptor_mismatch_nominal_sim43.nc
43,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7561478587962963,,trace_mass_sdescriptor_mismatch_nominal_sim43.nc
43,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7788521412037037,,trace_mass_sdescriptor_mismatch_nominal_sim43.nc
44,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8258955439814815,,trace_mass_sdescriptor_mismatch_nominal_sim44.nc
44,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7524542824074074,,trace_mass_sdescriptor_mismatch_nominal_sim44.nc
44,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7749363425925926,,trace_mass_sdescriptor_mismatch_nominal_sim44.nc
45,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8415636574074075,,trace_mass_sdescriptor_mismatch_nominal_sim45.nc
45,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7641820023148148,,trace_mass_sdescriptor_mismatch_nominal_sim45.nc
45,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7880245949074074,,trace_mass_sdescriptor_mismatch_nominal_sim45.nc
46,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8208365162037037,,trace_mass_sdescriptor_mismatch_nominal_sim46.nc
46,mass,narrow,0.02,0.98,4,3000,12000,288,,0.750994212962963,,trace_mass_sdescriptor_mismatch_nominal_sim46.nc
46,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7722731481481482,,trace_mass_sdescriptor_mismatch_nominal_sim46.nc
47,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8248197337962963,,trace_mass_sdescriptor_mismatch_nominal_sim47.nc
47,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7555060763888889,,trace_mass_sdescriptor_mismatch_nominal_sim47.nc
47,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7766504629629629,,trace_mass_sdescriptor_mismatch_nominal_sim47.nc
48,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8271038773148148,,trace_mass_sdescriptor_mismatch_nominal_sim48.nc
48,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7524296875,,trace_mass_sdescriptor_mismatch_nominal_sim48.nc
48,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7751805555555555,,trace_mass_sdescriptor_mismatch_nominal_sim48.nc
49,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8427806712962963,,trace_mass_sdescriptor_mismatch_nominal_sim49.nc
49,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7731640625,,trace_mass_sdescriptor_mismatch_nominal_sim49.nc
49,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7945329861111111,,trace_mass_sdescriptor_mismatch_nominal_sim49.nc
50,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8315515046296297,,trace_mass_sdescriptor_mismatch_nominal_sim50.nc
50,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7572766203703704,,trace_mass_sdescriptor_mismatch_nominal_sim50.nc
50,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7799279513888889,,trace_mass_sdescriptor_mismatch_nominal_sim50.nc
51,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8070341435185185,,trace_mass_sdescriptor_mismatch_nominal_sim51.nc
51,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7362719907407408,,trace_mass_sdescriptor_mismatch_nominal_sim51.nc
51,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7576568287037037,,trace_mass_sdescriptor_mismatch_nominal_sim51.nc
52,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8076380208333334,,trace_mass_sdescriptor_mismatch_nominal_sim52.nc
52,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7389913194444444,,trace_mass_sdescriptor_mismatch_nominal_sim52.nc
52,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7597453703703704,,trace_mass_sdescriptor_mismatch_nominal_sim52.nc
53,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8323084490740741,,trace_mass_sdescriptor_mismatch_nominal_sim53.nc
53,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7623185763888889,,trace_mass_sdescriptor_mismatch_nominal_sim53.nc
53,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7836319444444444,,trace_mass_sdescriptor_mismatch_nominal_sim53.nc
54,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8276067708333333,,trace_mass_sdescriptor_mismatch_nominal_sim54.nc
54,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7591898148148148,,trace_mass_sdescriptor_mismatch_nominal_sim54.nc
54,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7799189814814815,,trace_mass_sdescriptor_mismatch_nominal_sim54.nc
55,mass,broad,-0.05,1.05,4,3000,12000,288,,0.7993119212962962,,trace_mass_sdescriptor_mismatch_nominal_sim55.nc
55,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7305263310185185,,trace_mass_sdescriptor_mismatch_nominal_sim55.nc
55,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7512199074074074,,trace_mass_sdescriptor_mismatch_nominal_sim55.nc
56,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8222265625,,trace_mass_sdescriptor_mismatch_nominal_sim56.nc
56,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7473486689814814,,trace_mass_sdescriptor_mismatch_nominal_sim56.nc
56,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7701756365740741,,trace_mass_sdescriptor_mismatch_nominal_sim56.nc
57,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8178903356481482,,trace_mass_sdescriptor_mismatch_nominal_sim57.nc
57,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7476012731481482,,trace_mass_sdescriptor_mismatch_nominal_sim57.nc
57,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7688871527777777,,trace_mass_sdescriptor_mismatch_nominal_sim57.nc
58,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8436342592592593,,trace_mass_sdescriptor_mismatch_nominal_sim58.nc
58,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7740969328703704,,trace_mass_sdescriptor_mismatch_nominal_sim58.nc
58,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7953677662037038,,trace_mass_sdescriptor_mismatch_nominal_sim58.nc
59,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8253101851851852,,trace_mass_sdescriptor_mismatch_nominal_sim59.nc
59,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7541605902777778,,trace_mass_sdescriptor_mismatch_nominal_sim59.nc
59,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7758344907407407,,trace_mass_sdescriptor_mismatch_nominal_sim59.nc
60,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8032314814814815,,trace_mass_sdescriptor_mismatch_nominal_sim60.nc
60,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7343249421296296,,trace_mass_sdescriptor_mismatch_nominal_sim60.nc
60,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7551684027777777,,trace_mass_sdescriptor_mismatch_nominal_sim60.nc
61,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8020199652777777,,trace_mass_sdescriptor_mismatch_nominal_sim61.nc
61,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7296941550925926,,trace_mass_sdescriptor_mismatch_nominal_sim61.nc
61,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7517019675925926,,trace_mass_sdescriptor_mismatch_nominal_sim61.nc
62,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8408680555555555,,trace_mass_sdescriptor_mismatch_nominal_sim62.nc
62,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7722653356481481,,trace_mass_sdescriptor_mismatch_nominal_sim62.nc
62,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7932696759259259,,trace_mass_sdescriptor_mismatch_nominal_sim62.nc
63,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8360416666666667,,trace_mass_sdescriptor_mismatch_nominal_sim63.nc
63,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7560031828703704,,trace_mass_sdescriptor_mismatch_nominal_sim63.nc
63,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7805086805555556,,trace_mass_sdescriptor_mismatch_nominal_sim63.nc
64,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8391814236111111,,trace_mass_sdescriptor_mismatch_nominal_sim64.nc
64,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7692034143518518,,trace_mass_sdescriptor_mismatch_nominal_sim64.nc
64,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7905659722222222,,trace_mass_sdescriptor_mismatch_nominal_sim64.nc
65,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8145729166666666,,trace_mass_sdescriptor_mismatch_nominal_sim65.nc
65,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7435555555555555,,trace_mass_sdescriptor_mismatch_nominal_sim65.nc
65,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7651391782407407,,trace_mass_sdescriptor_mismatch_nominal_sim65.nc
66,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8195813078703704,,trace_mass_sdescriptor_mismatch_nominal_sim66.nc
66,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7440978009259259,,trace_mass_sdescriptor_mismatch_nominal_sim66.nc
66,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7671391782407407,,trace_mass_sdescriptor_mismatch_nominal_sim66.nc
67,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8172109375,,trace_mass_sdescriptor_mismatch_nominal_sim67.nc
67,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7489892939814815,,trace_mass_sdescriptor_mismatch_nominal_sim67.nc
67,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7695769675925926,,trace_mass_sdescriptor_mismatch_nominal_sim67.nc
68,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8169320023148148,,trace_mass_sdescriptor_mismatch_nominal_sim68.nc
68,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7463191550925926,,trace_mass_sdescriptor_mismatch_nominal_sim68.nc
68,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7677184606481482,,trace_mass_sdescriptor_mismatch_nominal_sim68.nc
69,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8159311342592592,,trace_mass_sdescriptor_mismatch_nominal_sim69.nc
69,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7450269097222222,,trace_mass_sdescriptor_mismatch_nominal_sim69.nc
69,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7664623842592593,,trace_mass_sdescriptor_mismatch_nominal_sim69.nc
70,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8165170717592592,,trace_mass_sdescriptor_mismatch_nominal_sim70.nc
70,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7446261574074075,,trace_mass_sdescriptor_mismatch_nominal_sim70.nc
70,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7664117476851852,,trace_mass_sdescriptor_mismatch_nominal_sim70.nc
71,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8235972222222222,,trace_mass_sdescriptor_mismatch_nominal_sim71.nc
71,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7529626736111111,,trace_mass_sdescriptor_mismatch_nominal_sim71.nc
71,mass,nominal,0.0,1.0,4,3000,12000,288,,0.774490162037037,,trace_mass_sdescriptor_mismatch_nominal_sim71.nc
72,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8365043402777778,,trace_mass_sdescriptor_mismatch_nominal_sim72.nc
72,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7635749421296296,,trace_mass_sdescriptor_mismatch_nominal_sim72.nc
72,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7858234953703703,,trace_mass_sdescriptor_mismatch_nominal_sim72.nc
73,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8149100115740741,,trace_mass_sdescriptor_mismatch_nominal_sim73.nc
73,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7444201388888889,,trace_mass_sdescriptor_mismatch_nominal_sim73.nc
73,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7658752893518519,,trace_mass_sdescriptor_mismatch_nominal_sim73.nc
74,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8135052083333333,,trace_mass_sdescriptor_mismatch_nominal_sim74.nc
74,mass,narrow,0.02,0.98,4,3000,12000,288,,0.744650462962963,,trace_mass_sdescriptor_mismatch_nominal_sim74.nc
74,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7655888310185185,,trace_mass_sdescriptor_mismatch_nominal_sim74.nc
75,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8146814236111111,,trace_mass_sdescriptor_mismatch_nominal_sim75.nc
75,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7451637731481482,,trace_mass_sdescriptor_mismatch_nominal_sim75.nc
75,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7661901041666667,,trace_mass_sdescriptor_mismatch_nominal_sim75.nc
76,mass,broad,-0.05,1.05,4,3000,12000,288,,0.7916860532407407,,trace_mass_sdescriptor_mismatch_nominal_sim76.nc
76,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7237711226851852,,trace_mass_sdescriptor_mismatch_nominal_sim76.nc
76,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7441660879629629,,trace_mass_sdescriptor_mismatch_nominal_sim76.nc
77,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8329945023148149,,trace_mass_sdescriptor_mismatch_nominal_sim77.nc
77,mass,narrow,0.02,0.98,4,3000,12000,288,,0.761171875,,trace_mass_sdescriptor_mismatch_nominal_sim77.nc
77,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7829916087962963,,trace_mass_sdescriptor_mismatch_nominal_sim77.nc
78,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8397679398148148,,trace_mass_sdescriptor_mismatch_nominal_sim78.nc
78,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7690894097222222,,trace_mass_sdescriptor_mismatch_nominal_sim78.nc
78,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7907786458333333,,trace_mass_sdescriptor_mismatch_nominal_sim78.nc
79,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8151964699074075,,trace_mass_sdescriptor_mismatch_nominal_sim79.nc
79,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7468564814814814,,trace_mass_sdescriptor_mismatch_nominal_sim79.nc
79,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7675361689814815,,trace_mass_sdescriptor_mismatch_nominal_sim79.nc
80,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8061958912037037,,trace_mass_sdescriptor_mismatch_nominal_sim80.nc
80,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7382809606481482,,trace_mass_sdescriptor_mismatch_nominal_sim80.nc
80,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7587418981481482,,trace_mass_sdescriptor_mismatch_nominal_sim80.nc
81,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8141105324074074,,trace_mass_sdescriptor_mismatch_nominal_sim81.nc
81,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7432375578703704,,trace_mass_sdescriptor_mismatch_nominal_sim81.nc
81,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7648790509259259,,trace_mass_sdescriptor_mismatch_nominal_sim81.nc
82,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8118087384259259,,trace_mass_sdescriptor_mismatch_nominal_sim82.nc
82,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7427595486111112,,trace_mass_sdescriptor_mismatch_nominal_sim82.nc
82,mass,nominal,0.0,1.0,4,3000,12000,288,,0.763543113425926,,trace_mass_sdescriptor_mismatch_nominal_sim82.nc
83,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8215870949074074,,trace_mass_sdescriptor_mismatch_nominal_sim83.nc
83,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7485503472222222,,trace_mass_sdescriptor_mismatch_nominal_sim83.nc
83,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7708955439814815,,trace_mass_sdescriptor_mismatch_nominal_sim83.nc
84,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8059157986111111,,trace_mass_sdescriptor_mismatch_nominal_sim84.nc
84,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7379545717592593,,trace_mass_sdescriptor_mismatch_nominal_sim84.nc
84,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7583776041666667,,trace_mass_sdescriptor_mismatch_nominal_sim84.nc
85,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8343816550925925,,trace_mass_sdescriptor_mismatch_nominal_sim85.nc
85,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7609392361111111,,trace_mass_sdescriptor_mismatch_nominal_sim85.nc
85,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7833912037037037,,trace_mass_sdescriptor_mismatch_nominal_sim85.nc
86,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8255399305555555,,trace_mass_sdescriptor_mismatch_nominal_sim86.nc
86,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7561669560185185,,trace_mass_sdescriptor_mismatch_nominal_sim86.nc
86,mass,nominal,0.0,1.0,4,3000,12000,288,,0.777314525462963,,trace_mass_sdescriptor_mismatch_nominal_sim86.nc
87,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8214959490740741,,trace_mass_sdescriptor_mismatch_nominal_sim87.nc
87,mass,narrow,0.02,0.98,4,3000,12000,288,,0.751941550925926,,trace_mass_sdescriptor_mismatch_nominal_sim87.nc
87,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7730486111111111,,trace_mass_sdescriptor_mismatch_nominal_sim87.nc
88,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8414751157407407,,trace_mass_sdescriptor_mismatch_nominal_sim88.nc
88,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7670734953703704,,trace_mass_sdescriptor_mismatch_nominal_sim88.nc
88,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7898920717592592,,trace_mass_sdescriptor_mismatch_nominal_sim88.nc
89,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8159470486111111,,trace_mass_sdescriptor_mismatch_nominal_sim89.nc
89,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7470801504629629,,trace_mass_sdescriptor_mismatch_nominal_sim89.nc
89,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7679487847222223,,trace_mass_sdescriptor_mismatch_nominal_sim89.nc
90,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8396059027777778,,trace_mass_sdescriptor_mismatch_nominal_sim90.nc
90,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7712491319444444,,trace_mass_sdescriptor_mismatch_nominal_sim90.nc
90,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7921368634259259,,trace_mass_sdescriptor_mismatch_nominal_sim90.nc
91,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8158353587962963,,trace_mass_sdescriptor_mismatch_nominal_sim91.nc
91,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7467922453703704,,trace_mass_sdescriptor_mismatch_nominal_sim91.nc
91,mass,nominal,0.0,1.0,4,3000,12000,288,,0.7676495949074074,,trace_mass_sdescriptor_mismatch_nominal_sim91.nc
92,mass,broad,-0.05,1.05,4,3000,12000,288,,0.8423912037037037,,trace_mass_sdescriptor_mismatch_nominal_sim92.nc
92,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7689172453703703,,trace_mass_sdescriptor_mismatch_nominal_sim92.nc
92,mass,nominal,0.0,1.0,4,3000,12000,288,,0.791472800925926,,trace_mass_sdescriptor_mismatch_nominal_sim92.nc
93,mass,broad,-0.05,1.05,4,3000,12000,288,,0.824441261574074,,trace_mass_sdescriptor_mismatch_nominal_sim93.nc
93,mass,narrow,0.02,0.98,4,3000,12000,288,,0.7553518518518518,,trace_mass_sdescriptor_mismatch_nominal_sim93.nc
